type,yearpublished,minplayers,maxplayers,playingtime,minage,users_rated,average_rating,bayes_average_rating,total_traders,total_wanters,total_wishers,average_weight
1,2005.0,2.0,6.0,120.0,8.0,2,5.0,0.0,0,1,2,0.0
1,2005.0,1.0,4.0,60.0,13.0,0,0.0,0.0,0,0,0,0.0
2,2010.0,2.0,4.0,30.0,0.0,13,5.96154,0.0,5,9,9,0.0
1,2010.0,3.0,4.0,20.0,0.0,4,6.75,0.0,0,4,3,0.0
1,1988.0,1.0,2.0,10.0,6.0,0,0.0,0.0,0,0,0,0.0
1,2006.0,2.0,8.0,45.0,0.0,1,7.0,0.0,0,0,0,5.0
1,2009.0,2.0,5.0,60.0,0.0,0,0.0,0.0,0,0,0,0.0
1,2008.0,3.0,8.0,30.0,8.0,0,0.0,0.0,0,0,0,0.0
1,2010.0,2.0,4.0,45.0,8.0,3,4.66667,0.0,0,0,2,1.0
2,2010.0,2.0,4.0,60.0,13.0,43,7.29395,5.60658,11,12,14,1.0
2,2010.0,2.0,2.0,30.0,13.0,39,7.62564,5.61697,10,9,20,3.0
1,2010.0,2.0,2.0,10.0,8.0,9,7.22222,0.0,1,0,2,2.5
1,2008.0,2.0,0.0,180.0,8.0,1,7.0,0.0,0,0,0,0.0
2,1993.0,2.0,0.0,0.0,12.0,39,7.80769,5.61462,5,3,2,4.3333
1,2010.0,2.0,2.0,10.0,0.0,10,6.8,0.0,0,1,1,0.0
1,2009.0,1.0,6.0,0.0,9.0,0,0.0,0.0,1,0,1,2.0
1,1990.0,2.0,6.0,45.0,14.0,0,0.0,0.0,0,0,0,0.0
1,1978.0,0.0,0.0,30.0,10.0,1,3.0,0.0,0,0,0,0.0
2,2010.0,2.0,6.0,120.0,10.0,1,7.5,0.0,0,2,9,2.5
1,2010.0,2.0,6.0,5.0,5.0,1,5.5,0.0,0,1,2,2.0
2,2010.0,2.0,4.0,60.0,13.0,49,7.0151,5.60024,18,12,18,2.0
1,2005.0,2.0,6.0,30.0,8.0,0,0.0,0.0,0,0,0,0.0
2,2005.0,2.0,0.0,30.0,12.0,21,7.49667,0.0,1,2,4,3.0
2,2003.0,2.0,0.0,30.0,12.0,15,6.99333,0.0,0,2,4,0.0
2,2003.0,2.0,0.0,30.0,12.0,12,7.0,0.0,1,3,4,0.0
1,2010.0,2.0,4.0,30.0,14.0,357,5.9316,5.64576,91,13,52,1.3871
1,2006.0,2.0,0.0,0.0,12.0,0,0.0,0.0,0,0,0,0.0
1,1940.0,2.0,6.0,60.0,10.0,0,0.0,0.0,0,0,0,0.0
1,2004.0,2.0,5.0,25.0,12.0,2,3.75,0.0,0,0,0,0.0
1,2006.0,2.0,5.0,25.0,12.0,0,0.0,0.0,0,0,0,0.0
1,1985.0,2.0,2.0,30.0,8.0,0,0.0,0.0,0,0,0,0.0
1,1998.0,1.0,2.0,0.0,10.0,0,0.0,0.0,0,0,0,0.0
1,1998.0,1.0,2.0,0.0,0.0,0,0.0,0.0,0,0,1,3.0
1,1994.0,2.0,6.0,30.0,6.0,0,0.0,0.0,0,0,0,1.0
1,2010.0,2.0,2.0,0.0,10.0,4,5.5,0.0,0,0,1,0.0
1,2005.0,2.0,5.0,25.0,12.0,1,4.0,0.0,0,0,0,0.0
1,2005.0,2.0,5.0,25.0,12.0,0,0.0,0.0,0,0,0,0.0
1,2005.0,2.0,5.0,25.0,12.0,0,0.0,0.0,0,0,0,0.0
1,2005.0,2.0,5.0,25.0,12.0,0,0.0,0.0,0,0,0,0.0
1,2005.0,2.0,5.0,25.0,12.0,0,0.0,0.0,0,0,0,0.0
2,2010.0,2.0,0.0,0.0,0.0,10,7.16,0.0,1,1,1,0.0
2,0.0,0.0,0.0,0.0,0.0,8,5.25,0.0,2,1,2,1.0
1,2010.0,1.0,4.0,60.0,10.0,1,7.0,0.0,0,0,1,0.0
1,2007.0,2.0,4.0,0.0,9.0,0,0.0,0.0,1,0,0,0.0
1,1979.0,2.0,4.0,90.0,8.0,0,0.0,0.0,0,0,0,0.0
1,2010.0,2.0,6.0,30.0,21.0,0,0.0,0.0,0,0,0,0.0
1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,2010.0,2.0,2.0,30.0,6.0,26,6.51923,0.0,9,1,4,1.0
1,1987.0,2.0,0.0,0.0,9.0,0,0.0,0.0,0,0,0,0.0
1,1974.0,2.0,4.0,15.0,5.0,0,0.0,0.0,0,0,0,0.0
1,2003.0,2.0,6.0,45.0,5.0,4,6.0,0.0,1,2,5,3.0
1,0.0,2.0,6.0,60.0,8.0,0,0.0,0.0,0,0,0,0.0
1,0.0,2.0,4.0,0.0,5.0,1,6.0,0.0,0,0,1,0.0
1,2004.0,2.0,6.0,180.0,8.0,1,4.0,0.0,0,0,2,0.0
2,2010.0,2.0,12.0,0.0,7.0,1,6.0,0.0,1,0,0,0.0
1,0.0,2.0,4.0,30.0,0.0,2,5.5,0.0,0,0,0,0.0
2,2010.0,2.0,12.0,0.0,0.0,1,5.0,0.0,0,0,0,0.0
2,2010.0,2.0,12.0,0.0,0.0,1,6.0,0.0,0,0,0,0.0
2,2010.0,2.0,12.0,0.0,0.0,1,6.0,0.0,0,0,0,0.0
1,2004.0,2.0,5.0,25.0,12.0,1,4.3,0.0,0,0,0,0.0
1,2004.0,2.0,5.0,25.0,12.0,2,5.0,0.0,2,0,0,0.0
1,2004.0,2.0,5.0,25.0,12.0,1,3.0,0.0,0,0,0,0.0
1,2004.0,2.0,5.0,25.0,12.0,0,0.0,0.0,0,0,0,0.0
1,2006.0,2.0,5.0,25.0,12.0,1,3.0,0.0,0,0,0,0.0
1,2004.0,2.0,5.0,25.0,12.0,0,0.0,0.0,0,0,0,0.0
1,2004.0,2.0,5.0,25.0,12.0,0,0.0,0.0,0,0,0,0.0
1,2006.0,2.0,5.0,25.0,12.0,0,0.0,0.0,0,0,0,0.0
1,2004.0,2.0,4.0,25.0,12.0,1,3.0,0.0,1,0,0,0.0
1,0.0,2.0,5.0,25.0,9.0,0,0.0,0.0,0,0,0,0.0
2,2010.0,2.0,2.0,0.0,0.0,16,7.96875,0.0,1,3,11,2.5
1,2010.0,2.0,6.0,60.0,8.0,0,0.0,0.0,0,1,1,0.0
1,2010.0,2.0,0.0,120.0,0.0,0,0.0,0.0,0,0,1,0.0
1,2010.0,4.0,9.0,17.0,7.0,2,3.5,0.0,0,0,1,0.0
1,2011.0,2.0,4.0,45.0,8.0,8,6.625,0.0,1,0,1,4.0
1,1998.0,2.0,2.0,0.0,10.0,0,0.0,0.0,0,1,0,0.0
1,1997.0,2.0,2.0,0.0,10.0,0,0.0,0.0,0,0,0,0.0
1,2010.0,1.0,5.0,30.0,10.0,1,8.0,0.0,0,1,1,1.0
1,0.0,2.0,4.0,20.0,5.0,0,0.0,0.0,0,0,0,0.0
1,2010.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,1,0.0
2,2010.0,2.0,2.0,60.0,13.0,206,7.71044,5.9925,39,37,123,2.7778
1,2010.0,2.0,4.0,45.0,10.0,0,0.0,0.0,0,0,1,0.0
1,2007.0,2.0,4.0,30.0,6.0,0,0.0,0.0,0,0,0,0.0
1,0.0,0.0,0.0,0.0,0.0,3,8.0,0.0,0,0,2,2.0
1,1883.0,2.0,2.0,20.0,8.0,2,5.5,0.0,0,0,2,0.0
1,2004.0,2.0,5.0,25.0,18.0,0,0.0,0.0,0,0,0,0.0
1,2004.0,2.0,5.0,25.0,12.0,0,0.0,0.0,0,0,1,0.0
1,2004.0,2.0,5.0,25.0,12.0,0,0.0,0.0,0,0,0,0.0
1,2006.0,2.0,5.0,25.0,12.0,0,0.0,0.0,0,0,0,0.0
1,2004.0,2.0,5.0,25.0,12.0,0,0.0,0.0,1,0,0,0.0
1,2010.0,2.0,2.0,30.0,8.0,3,5.83333,0.0,1,2,4,2.0
1,1999.0,2.0,2.0,10.0,3.0,0,0.0,0.0,0,0,0,0.0
1,2009.0,1.0,0.0,0.0,8.0,1,6.0,0.0,0,0,1,0.0
1,2009.0,2.0,2.0,20.0,0.0,1,8.0,0.0,0,0,7,4.0
1,2010.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0,2,2.0
1,2008.0,2.0,4.0,15.0,4.0,0,0.0,0.0,0,0,1,0.0
1,2010.0,2.0,2.0,120.0,12.0,0,0.0,0.0,0,0,0,0.0
1,2005.0,2.0,4.0,30.0,9.0,1,6.5,0.0,0,0,0,0.0
1,2008.0,2.0,5.0,25.0,8.0,0,0.0,0.0,0,0,0,0.0
1,2005.0,2.0,5.0,0.0,7.0,1,4.0,0.0,1,0,0,4.0
2,2010.0,1.0,4.0,90.0,13.0,388,7.50765,6.2226,31,32,69,2.5217
1,2010.0,2.0,2.0,15.0,8.0,1,6.0,0.0,0,0,1,2.0
1,2010.0,2.0,4.0,60.0,6.0,0,0.0,0.0,0,0,0,0.0
1,1973.0,2.0,2.0,0.0,0.0,1,8.0,0.0,0,0,0,0.0
1,2010.0,2.0,0.0,0.0,12.0,0,0.0,0.0,0,0,1,0.0
1,2004.0,2.0,6.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,2010.0,2.0,6.0,40.0,7.0,0,0.0,0.0,0,0,1,0.0
1,2007.0,2.0,0.0,0.0,0.0,2,7.5,0.0,0,0,0,3.0
1,0.0,2.0,6.0,90.0,10.0,0,0.0,0.0,0,0,0,1.0
1,1750.0,2.0,6.0,20.0,8.0,4,6.725,0.0,0,0,2,1.5
1,2010.0,2.0,4.0,40.0,10.0,1,5.0,0.0,0,1,2,0.0
1,2011.0,2.0,4.0,60.0,12.0,0,0.0,0.0,0,2,15,0.0
1,1991.0,2.0,2.0,30.0,13.0,0,0.0,0.0,1,1,1,0.0
1,0.0,2.0,4.0,45.0,8.0,2,4.5,0.0,0,0,3,0.0
1,2002.0,2.0,2.0,20.0,7.0,0,0.0,0.0,0,0,0,0.0
1,1988.0,2.0,8.0,0.0,10.0,0,0.0,0.0,0,0,0,0.0
1,2010.0,2.0,2.0,0.0,8.0,3,3.33333,0.0,1,0,1,0.0
1,2010.0,2.0,2.0,0.0,8.0,2,3.5,0.0,0,0,0,0.0
1,2010.0,2.0,2.0,0.0,8.0,1,3.0,0.0,0,0,0,0.0
1,2005.0,2.0,2.0,60.0,6.0,1,7.0,0.0,0,0,0,0.0
1,0.0,1.0,4.0,60.0,8.0,0,0.0,0.0,0,0,2,0.0
1,2006.0,2.0,2.0,60.0,6.0,0,0.0,0.0,0,0,0,0.0
1,2006.0,2.0,2.0,60.0,6.0,0,0.0,0.0,0,0,0,0.0
1,0.0,3.0,5.0,50.0,12.0,4,8.75,0.0,0,0,1,3.0
1,2004.0,2.0,2.0,20.0,8.0,4,7.25,0.0,0,0,1,0.0
2,2010.0,2.0,5.0,80.0,8.0,2437,7.29024,6.86098,117,116,494,2.1507
1,2010.0,2.0,2.0,10.0,3.0,3,7.66667,0.0,0,1,6,0.0
1,0.0,2.0,4.0,15.0,6.0,2,5.5,0.0,0,0,0,0.0
1,2007.0,2.0,2.0,0.0,0.0,3,7.0,0.0,2,2,3,0.0
1,2010.0,2.0,4.0,45.0,8.0,3,8.5,0.0,0,0,1,1.6667
1,2010.0,2.0,5.0,15.0,6.0,7,6.35714,0.0,0,0,1,1.0
1,2009.0,2.0,2.0,10.0,7.0,1,6.0,0.0,0,0,0,0.0
1,2002.0,1.0,8.0,20.0,0.0,4,7.25,0.0,1,0,1,0.0
1,0.0,2.0,4.0,20.0,0.0,1,5.0,0.0,0,0,0,0.0
2,2010.0,3.0,6.0,90.0,10.0,270,6.83759,5.82669,24,14,93,1.9412
1,2007.0,2.0,12.0,0.0,21.0,0,0.0,0.0,0,1,2,0.0
1,2009.0,2.0,4.0,20.0,4.0,2,7.0,0.0,0,0,1,0.0
1,2012.0,2.0,10.0,60.0,6.0,0,0.0,0.0,0,2,11,3.0
2,1981.0,2.0,2.0,45.0,12.0,1,9.0,0.0,0,1,4,0.0
1,2010.0,3.0,10.0,15.0,8.0,20,5.9,0.0,2,3,7,1.3333
1,0.0,1.0,0.0,0.0,5.0,2,6.75,0.0,0,0,0,0.0
1,2010.0,2.0,4.0,30.0,8.0,2,1.5,0.0,0,0,0,0.0
1,2010.0,2.0,2.0,10.0,14.0,28,5.02857,0.0,3,3,8,1.0
1,2006.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,2010.0,1.0,0.0,10.0,5.0,0,0.0,0.0,0,0,2,0.0
1,2008.0,4.0,0.0,0.0,12.0,7,6.0,0.0,1,0,0,1.0
1,2007.0,2.0,0.0,0.0,0.0,1,5.0,0.0,0,0,0,1.0
1,2010.0,2.0,6.0,30.0,12.0,13,7.06154,0.0,1,3,11,1.5
1,1992.0,2.0,6.0,30.0,4.0,0,0.0,0.0,0,0,0,0.0
1,2010.0,0.0,0.0,0.0,0.0,4,5.25,0.0,0,1,3,1.0
1,0.0,4.0,0.0,60.0,7.0,1,4.0,0.0,0,0,0,0.0
1,1985.0,2.0,2.0,30.0,7.0,0,0.0,0.0,0,0,0,0.0
1,0.0,2.0,4.0,30.0,8.0,0,0.0,0.0,0,0,0,0.0
2,1989.0,0.0,0.0,0.0,0.0,6,6.5,0.0,0,0,2,0.0
1,1940.0,2.0,4.0,60.0,0.0,0,0.0,0.0,1,0,0,0.0
1,1984.0,2.0,24.0,60.0,0.0,0,0.0,0.0,0,0,1,0.0
1,1992.0,2.0,2.0,10.0,5.0,1,6.0,0.0,0,0,1,1.0
1,0.0,2.0,4.0,30.0,7.0,0,0.0,0.0,0,0,0,0.0
1,0.0,2.0,4.0,30.0,7.0,1,8.0,0.0,0,0,0,0.0
1,2009.0,2.0,6.0,15.0,5.0,0,0.0,0.0,0,0,1,0.0
1,2009.0,2.0,2.0,10.0,8.0,17,6.5,0.0,1,0,18,1.3333
1,0.0,2.0,6.0,60.0,8.0,0,0.0,0.0,0,0,0,0.0
1,0.0,2.0,6.0,60.0,8.0,0,0.0,0.0,0,0,1,0.0
1,0.0,2.0,6.0,60.0,8.0,0,0.0,0.0,0,0,0,0.0
1,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,0.0,2.0,6.0,60.0,8.0,0,0.0,0.0,0,0,0,0.0
1,0.0,2.0,6.0,60.0,8.0,0,0.0,0.0,0,0,0,0.0
1,0.0,2.0,6.0,60.0,8.0,0,0.0,0.0,0,1,0,0.0
1,0.0,2.0,6.0,60.0,8.0,0,0.0,0.0,0,0,0,0.0
1,0.0,2.0,6.0,60.0,8.0,0,0.0,0.0,0,0,0,0.0
1,0.0,2.0,6.0,60.0,8.0,0,0.0,0.0,0,0,0,0.0
1,0.0,2.0,6.0,60.0,8.0,0,0.0,0.0,0,0,0,0.0
1,0.0,2.0,6.0,60.0,8.0,0,0.0,0.0,0,0,0,0.0
1,1990.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,0.0,2.0,6.0,60.0,8.0,1,1.0,0.0,0,0,0,0.0
1,0.0,2.0,6.0,60.0,8.0,0,0.0,0.0,0,0,0,0.0
1,0.0,2.0,6.0,60.0,8.0,0,0.0,0.0,0,0,0,0.0
1,0.0,2.0,6.0,60.0,8.0,0,0.0,0.0,1,0,0,0.0
1,0.0,2.0,6.0,60.0,8.0,0,0.0,0.0,0,0,0,0.0
1,0.0,2.0,6.0,60.0,8.0,0,0.0,0.0,0,0,0,0.0
1,0.0,2.0,6.0,60.0,8.0,1,2.5,0.0,0,0,0,0.0
1,0.0,2.0,6.0,60.0,8.0,0,0.0,0.0,0,0,0,0.0
1,0.0,2.0,6.0,60.0,8.0,1,3.0,0.0,1,0,0,0.0
1,0.0,2.0,6.0,60.0,8.0,0,0.0,0.0,0,0,0,0.0
1,0.0,2.0,6.0,60.0,8.0,1,5.0,0.0,0,0,0,0.0
1,0.0,2.0,6.0,60.0,8.0,1,8.0,0.0,0,0,0,0.0
1,2006.0,2.0,6.0,45.0,12.0,0,0.0,0.0,0,1,1,0.0
1,2010.0,1.0,1.0,10.0,12.0,3,5.5,0.0,0,0,6,2.0
1,2009.0,2.0,2.0,20.0,12.0,1,4.5,0.0,5,0,1,2.0
1,1996.0,2.0,6.0,30.0,7.0,2,5.5,0.0,0,1,1,0.0
1,2010.0,4.0,0.0,45.0,12.0,8,3.75,0.0,0,0,1,0.0
1,2010.0,4.0,0.0,45.0,12.0,7,5.42857,0.0,0,0,1,1.0
1,2010.0,2.0,2.0,10.0,5.0,0,0.0,0.0,0,0,4,0.0
1,1999.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,2010.0,1.0,2.0,0.0,0.0,6,6.91667,0.0,1,0,2,1.75
1,1997.0,1.0,5.0,0.0,10.0,1,5.0,0.0,0,0,1,1.0
1,1997.0,1.0,2.0,0.0,10.0,0,0.0,0.0,0,0,0,0.0
1,2010.0,2.0,16.0,60.0,10.0,23,8.52174,0.0,4,1,11,0.0
1,2007.0,1.0,4.0,0.0,0.0,1,8.0,0.0,0,0,2,0.0
1,1999.0,2.0,6.0,200.0,10.0,3,8.0,0.0,0,15,34,2.0
2,2010.0,1.0,6.0,0.0,10.0,140,7.40036,5.82857,10,28,59,2.6154
1,2010.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
2,2010.0,1.0,2.0,120.0,0.0,2,7.5,0.0,1,0,2,0.0
2,2009.0,2.0,6.0,120.0,0.0,2,6.5,0.0,0,1,1,0.0
1,2010.0,1.0,2.0,15.0,8.0,0,0.0,0.0,0,0,0,0.0
1,1984.0,2.0,26.0,0.0,8.0,0,0.0,0.0,2,0,1,1.0
2,2009.0,2.0,0.0,150.0,0.0,7,7.35714,0.0,0,1,1,0.0
1,2009.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,2010.0,1.0,2.0,15.0,8.0,3,5.83333,0.0,0,2,2,1.5
2,2009.0,1.0,6.0,120.0,0.0,8,7.375,0.0,0,1,2,0.0
1,2010.0,2.0,2.0,30.0,6.0,4,5.0,0.0,0,0,1,1.0
1,2010.0,3.0,6.0,90.0,12.0,0,0.0,0.0,0,0,0,0.0
1,1978.0,2.0,4.0,30.0,5.0,1,8.0,0.0,1,2,3,0.0
1,2010.0,2.0,6.0,0.0,10.0,0,0.0,0.0,0,0,2,0.0
1,1993.0,2.0,6.0,1.0,0.0,1,4.0,0.0,1,0,0,0.0
1,2008.0,2.0,4.0,10.0,4.0,0,0.0,0.0,0,0,0,0.0
1,2006.0,2.0,2.0,45.0,8.0,0,0.0,0.0,0,0,0,0.0
1,2007.0,2.0,6.0,15.0,4.0,0,0.0,0.0,0,0,0,0.0
1,1970.0,2.0,4.0,40.0,10.0,1,8.0,0.0,0,0,0,0.0
1,2010.0,3.0,6.0,30.0,10.0,0,0.0,0.0,0,0,0,0.0
1,1986.0,1.0,6.0,20.0,5.0,0,0.0,0.0,1,0,0,0.0
1,2007.0,2.0,4.0,10.0,4.0,1,5.0,0.0,0,0,2,0.0
1,1984.0,2.0,6.0,0.0,8.0,0,0.0,0.0,0,0,0,0.0
1,2010.0,2.0,12.0,0.0,12.0,12,7.20833,0.0,0,3,9,2.0
1,2010.0,2.0,4.0,60.0,10.0,0,0.0,0.0,0,0,0,0.0
2,2010.0,1.0,2.0,120.0,0.0,4,8.5,0.0,1,1,1,0.0
1,2010.0,2.0,6.0,120.0,8.0,7,4.92857,0.0,1,1,6,0.0
1,2010.0,2.0,6.0,120.0,8.0,6,4.33333,0.0,4,1,2,1.0
1,2010.0,2.0,6.0,120.0,8.0,0,0.0,0.0,1,0,2,0.0
1,2010.0,2.0,6.0,120.0,8.0,1,7.0,0.0,0,1,2,0.0
1,2001.0,2.0,4.0,30.0,0.0,0,0.0,0.0,0,0,0,0.0
1,2001.0,1.0,0.0,15.0,0.0,0,0.0,0.0,0,0,0,0.0
1,0.0,2.0,6.0,40.0,12.0,1,2.0,0.0,0,0,0,0.0
1,2010.0,2.0,5.0,15.0,5.0,6,5.75,0.0,1,1,1,0.0
1,2010.0,1.0,4.0,60.0,12.0,0,0.0,0.0,0,0,0,0.0
1,2010.0,1.0,1.0,30.0,16.0,16,5.5,0.0,1,1,11,2.0
1,1938.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0,0,0,0.0
1,2010.0,2.0,2.0,30.0,12.0,3,4.66667,0.0,0,0,1,3.0
1,2010.0,2.0,6.0,30.0,8.0,5,5.9,0.0,0,0,4,1.0
1,1870.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,1,0.0
2,2010.0,1.0,2.0,120.0,0.0,5,7.04,0.0,0,3,8,3.0
1,0.0,3.0,6.0,360.0,14.0,3,7.83333,0.0,0,5,8,4.0
1,2010.0,3.0,4.0,30.0,6.0,2,6.5,0.0,0,0,1,0.0
1,1977.0,2.0,4.0,30.0,10.0,1,8.0,0.0,0,2,3,0.0
1,2010.0,2.0,0.0,0.0,0.0,1,5.0,0.0,0,0,0,0.0
1,0.0,1.0,1.0,60.0,5.0,1,5.0,0.0,0,0,0,0.0
1,0.0,2.0,4.0,15.0,5.0,1,4.0,0.0,0,0,0,0.0
1,2005.0,2.0,6.0,45.0,14.0,0,0.0,0.0,0,0,0,0.0
2,2010.0,2.0,8.0,60.0,6.0,0,0.0,0.0,0,0,0,0.0
1,2009.0,2.0,6.0,40.0,12.0,1,6.0,0.0,0,0,0,0.0
2,2003.0,2.0,6.0,60.0,14.0,6,6.5,0.0,4,1,0,3.5
2,2003.0,2.0,6.0,60.0,14.0,6,6.5,0.0,2,1,0,3.5
2,2010.0,1.0,6.0,90.0,13.0,339,7.71906,6.21031,26,102,226,2.7
1,1500.0,2.0,3.0,5.0,5.0,6,2.5,0.0,1,0,2,0.0
2,2010.0,2.0,4.0,0.0,0.0,2,5.0,0.0,0,0,0,3.0
1,2010.0,3.0,6.0,30.0,10.0,0,0.0,0.0,0,0,0,0.0
1,2011.0,1.0,9.0,45.0,8.0,26,6.75,0.0,1,9,34,2.0
1,1989.0,2.0,4.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,1987.0,2.0,4.0,0.0,3.0,3,4.66667,0.0,0,0,0,0.0
1,1995.0,2.0,4.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,2010.0,2.0,2.0,30.0,7.0,1,7.0,0.0,0,3,3,0.0
1,0.0,2.0,0.0,30.0,0.0,0,0.0,0.0,0,3,7,0.0
2,2010.0,2.0,6.0,120.0,13.0,365,8.02939,6.37705,14,86,169,2.9302
2,2011.0,2.0,6.0,120.0,13.0,193,7.46031,5.92312,16,57,112,2.6364
1,2009.0,2.0,6.0,0.0,0.0,0,0.0,0.0,0,1,1,0.0
1,1780.0,2.0,4.0,60.0,8.0,0,0.0,0.0,0,2,9,0.0
1,1994.0,2.0,4.0,40.0,10.0,1,2.0,0.0,1,0,2,3.3333
1,0.0,2.0,8.0,120.0,10.0,0,0.0,0.0,0,0,1,0.0
1,2010.0,2.0,5.0,15.0,8.0,5,6.3,0.0,0,0,1,2.0
1,1980.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,1990.0,2.0,4.0,30.0,6.0,4,5.0,0.0,1,0,0,0.0
2,2010.0,2.0,6.0,60.0,8.0,37,6.0157,5.53341,2,60,119,2.0
1,2010.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0,2,0.0
1,1994.0,2.0,6.0,30.0,13.0,1,5.0,0.0,2,0,0,2.0
1,1979.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0,3,3,0.0
1,2010.0,2.0,5.0,0.0,0.0,15,7.16667,0.0,1,2,17,2.5
1,2010.0,1.0,6.0,60.0,6.0,2,7.0,0.0,0,0,0,4.0
1,2010.0,2.0,2.0,0.0,6.0,2,7.0,0.0,0,0,1,3.0
1,0.0,1.0,4.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,2001.0,2.0,6.0,0.0,8.0,0,0.0,0.0,0,0,0,0.0
1,2016.0,1.0,5.0,90.0,13.0,15,8.22667,0.0,0,19,93,2.3333
2,2010.0,2.0,2.0,30.0,10.0,118,7.48941,5.77059,18,15,33,2.375
1,2010.0,2.0,4.0,120.0,12.0,9,8.5,0.0,2,3,4,2.0
1,1986.0,2.0,4.0,0.0,4.0,3,6.0,0.0,1,1,1,2.0
1,2010.0,3.0,5.0,15.0,5.0,6,4.83333,0.0,1,0,1,0.0
1,2000.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,2010.0,1.0,1.0,20.0,10.0,13,6.36923,0.0,0,4,17,1.5
1,2010.0,2.0,5.0,60.0,8.0,0,0.0,0.0,0,0,1,0.0
1,2010.0,3.0,3.0,30.0,10.0,8,6.9375,0.0,0,0,2,0.0
1,2010.0,3.0,6.0,180.0,12.0,2,7.25,0.0,0,1,8,0.0
1,2010.0,1.0,6.0,15.0,8.0,0,0.0,0.0,0,2,1,0.0
1,1999.0,1.0,1.0,90.0,10.0,6,6.0,0.0,0,0,10,3.0
1,1986.0,2.0,4.0,30.0,3.0,0,0.0,0.0,0,0,0,0.0
1,2010.0,2.0,4.0,20.0,5.0,2,6.75,0.0,0,1,3,1.0
1,0.0,2.0,4.0,25.0,3.0,0,0.0,0.0,1,0,0,0.0
2,2010.0,1.0,2.0,120.0,0.0,3,8.33333,0.0,0,1,1,0.0
1,1982.0,2.0,4.0,0.0,10.0,0,0.0,0.0,0,1,1,0.0
1,2002.0,3.0,8.0,60.0,12.0,0,0.0,0.0,1,0,0,0.0
1,2008.0,2.0,5.0,50.0,8.0,10,5.8,0.0,0,0,0,1.0
2,2005.0,2.0,2.0,60.0,11.0,8,7.5125,0.0,3,27,31,3.0
2,2005.0,2.0,2.0,60.0,11.0,8,7.7625,0.0,2,24,31,0.0
1,2009.0,1.0,3.0,10.0,2.0,10,7.15,0.0,0,0,3,1.0
1,2008.0,2.0,4.0,45.0,6.0,1,6.0,0.0,0,0,0,0.0
1,2009.0,2.0,4.0,15.0,3.0,2,6.0,0.0,0,0,0,1.0
2,2010.0,3.0,6.0,60.0,13.0,14,6.43571,0.0,5,1,11,2.25
1,2010.0,2.0,6.0,60.0,13.0,17,5.28824,0.0,12,0,14,3.0
1,1991.0,2.0,12.0,30.0,14.0,1,6.0,0.0,0,0,0,0.0
1,2013.0,4.0,8.0,20.0,15.0,5,7.6,0.0,0,1,10,2.0
1,2006.0,2.0,2.0,90.0,6.0,0,0.0,0.0,0,0,0,0.0
1,2010.0,3.0,7.0,90.0,8.0,5,7.3,0.0,0,3,9,2.6667
1,2005.0,2.0,4.0,20.0,4.0,0,0.0,0.0,0,0,0,0.0
1,2010.0,2.0,0.0,15.0,15.0,2,6.0,0.0,0,0,0,1.0
2,2010.0,2.0,4.0,30.0,12.0,1,9.0,0.0,0,1,4,0.0
1,2010.0,2.0,2.0,30.0,8.0,0,0.0,0.0,0,0,1,0.0
1,2003.0,1.0,12.0,25.0,5.0,0,0.0,0.0,1,0,0,0.0
1,0.0,2.0,4.0,0.0,12.0,0,0.0,0.0,0,0,0,0.0
2,2005.0,2.0,4.0,60.0,11.0,10,7.29,0.0,2,24,31,3.0
1,2010.0,0.0,0.0,0.0,4.0,6,7.16667,0.0,1,1,6,0.0
1,2010.0,2.0,4.0,30.0,5.0,0,0.0,0.0,0,0,0,0.0
1,1942.0,2.0,2.0,30.0,8.0,0,0.0,0.0,0,0,1,0.0
1,0.0,2.0,2.0,30.0,6.0,1,6.0,0.0,0,0,0,0.0
1,1988.0,2.0,6.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0
1,2010.0,2.0,5.0,0.0,7.0,0,0.0,0.0,0,0,1,0.0
1,2010.0,2.0,4.0,60.0,12.0,20,7.295,0.0,0,0,2,3.0
